tested_value,Train Mean,Train Std,Train Min,Train Max,Test Mean,Test Std,Test Min,Test Max
zeros,459.9605395614162,0.0,459.9605395614162,459.9605395614162,85.61266958527118,0.0,85.61266958527118,85.61266958527118
small_random,79.91992349832296,1.6394069593445724,78.26373977909788,82.15310410376313,8.915593901203188,0.423249243994648,8.44444800150159,9.470894922559822
xavier,142.11995761284643,16.669673460937055,124.78183569010073,164.62228160524012,9.646250126747256,1.0598265883916735,8.281374501190509,10.865050215663418
he,239.0132706283224,149.1945588862981,46.556679098695255,410.1339550886122,17.953371209994728,6.6863473158659845,8.693311686356907,24.241512505033207
