tested_value,Train Mean,Train Std,Train Min,Train Max,Test Mean,Test Std,Test Min,Test Max
1000,381.76845526854294,9.372638648569044,369.3369000564932,391.96692783053606,67.33513063723957,2.0471418312308423,64.52714073840221,69.34951813394504
2000,79.91992349832296,1.6394069593445724,78.26373977909788,82.15310410376313,8.915593901203188,0.423249243994648,8.44444800150159,9.470894922559822
3000,79.91992349832296,1.6394069593445724,78.26373977909788,82.15310410376313,8.915593901203188,0.423249243994648,8.44444800150159,9.470894922559822
4000,79.91992349832296,1.6394069593445724,78.26373977909788,82.15310410376313,8.915593901203188,0.423249243994648,8.44444800150159,9.470894922559822
