tested_value,Train Mean,Train Std,Train Min,Train Max,Test Mean,Test Std,Test Min,Test Max
50/50,7.275267660412635,0.35709092097869016,6.772208654164633,7.565132733738373,6.865134241139626,0.8985004713130743,5.859206616878637,8.04043491562872
60/40,18.251577813013593,1.3231021953930395,16.382561147396586,19.26342731800898,10.668033050122993,1.2216681080666643,8.963137249274746,11.762776597615494
70/30,177.3642345860319,9.463630370811105,164.7234479840392,187.49229584198034,46.68197043945463,3.281983314830038,42.301832734622366,50.20166968535017
80/20,57.12335750839687,3.0641985247631798,53.26548691200698,60.76156011888501,8.11192968132463,0.2690339028665246,7.837499094891892,8.477365813335421
