tested_value,Train Mean,Train Std,Train Min,Train Max,Test Mean,Test Std,Test Min,Test Max
sigmoid,453.67894806735194,0.7067419230861508,452.6819485395783,454.238441068451,84.19892214673096,0.13225130945338817,84.01362175043319,84.31355951448212
relu,79.91992349832296,1.6394069593445724,78.26373977909788,82.15310410376313,8.915593901203188,0.423249243994648,8.44444800150159,9.470894922559822
tanh,76.8443987821653,3.6013589620533715,73.56157641114035,81.85804772924898,14.679103050019698,0.4057594566888037,14.269819751696161,15.232064223933733
leaky_relu,79.84993235207499,1.6388908694276332,78.21079444115607,82.08860845802774,8.90991029485021,0.42505353375167065,8.438019966453854,9.468338634278753
