tested_value,Train Mean,Train Std,Train Min,Train Max,Test Mean,Test Std,Test Min,Test Max
0.001,447.79713760267055,0.8160532058395871,447.1802104552149,448.9502697049886,84.93345874048684,0.1361641228740455,84.7736672012824,85.1064190067357
0.005,381.6549346857105,9.381391446642166,369.21022221109257,391.86007974252306,67.31008055334372,2.048940854742484,64.4994785195467,69.32581182429368
0.01,79.91992349832296,1.6394069593445724,78.26373977909788,82.15310410376313,8.915593901203188,0.423249243994648,8.44444800150159,9.470894922559822
0.05,79.85542383073658,1.8521276907046311,77.8098570178298,82.29500213570672,8.91052200097113,0.4485360259129301,8.396879729806013,9.489686994517358
